epoch,step,train_loss,val_loss,perplexity,top1_acc,top5_acc
1,1019,4.227227984747545,3.7785584273611663,43.752925872802734,0.2506685269154749,0.517672363678642
2,1419,1.4718880227550324,3.7076718822406356,40.75880432128906,0.2617718869898849,0.5327868852459017
